17.49	17.92	What
17.92	18.25	would
18.25	18.54	I
18.54	18.83	do
18.83	19.46	without
19.46	19.86	your
19.86	20.57	smart
20.57	20.77	mouth?
21.45	21.99	Drawing
21.99	22.67	me
22.67	22.77	in,
22.77	22.86	and
22.86	23.31	you
23.31	23.84	kicking
23.84	24.14	me
24.14	24.56	out
25.09	25.18	You've
25.18	25.6	got
25.6	26.22	my
26.22	27.07	head
27.07	28.15	spinning,
28.15	29.0	no
29.0	29.53	kidding,
29.53	29.9	I
29.9	30.49	can't
30.49	30.68	pin
30.68	31.81	you
31.81	32.4	down
32.88	33.17	What's
33.17	33.87	going
33.87	34.18	on
34.18	34.33	in
34.33	34.78	that
34.78	35.54	beautiful
35.54	36.16	mind?
36.65	36.91	I'm
36.91	37.12	on
37.12	37.56	your
37.56	38.53	magical
38.53	39.31	mystery
39.31	40.11	ride
40.55	40.75	And
40.75	41.3	I'm
41.3	42.29	so
42.29	42.87	dizzy,
42.87	43.34	don't
43.34	43.52	know
43.52	44.26	what
44.26	44.61	hit
44.61	44.85	me,
44.85	45.27	but
45.27	46.23	I'll
46.23	46.52	be
46.52	48.22	alright
48.86	49.06	My
49.06	49.87	head's
49.87	50.52	under
50.52	52.13	water
52.19	52.39	But
52.39	52.81	I'm
52.81	54.5	breathing
54.5	55.27	fine
56.42	57.22	You're
57.22	58.22	crazy
58.22	58.39	and
58.39	58.48	I'm
58.48	59.35	out
59.35	60.04	of
60.04	60.23	my
60.23	61.33	mind
62.11	62.18	'Cause
62.18	62.63	all
62.63	64.03	of
64.03	64.72	me
65.14	65.96	Loves
65.96	67.74	all
67.74	67.87	of
67.87	68.34	you
68.99	69.29	Love
69.29	69.88	your
69.88	70.9	curves
70.9	70.99	and
70.99	71.44	all
71.44	71.72	your
71.72	72.26	edges
72.88	73.09	All
73.09	73.92	your
73.92	75.2	perfect
75.2	76.14	imperfections
76.69	76.88	Give
76.88	78.27	your
78.27	78.98	all
78.98	79.29	to
79.29	80.0	me
80.33	80.42	I'll
80.42	80.77	give
80.77	81.56	my
81.56	82.86	all
82.86	83.06	to
83.06	83.66	you
84.11	84.55	You're
84.55	85.2	my
85.2	85.79	end
85.79	86.22	and
86.22	86.69	my
86.69	87.29	beginning
88.14	89.11	Even
89.11	89.56	when
89.56	90.02	I
90.02	90.59	lose,
90.59	90.75	I'm
90.75	91.1	winning
91.57	91.66	'Cause
91.66	92.15	I
92.15	92.4	give
92.4	92.65	you
92.65	95.75	all
95.75	96.46	of
96.46	97.41	me
99.34	99.52	And
99.52	99.74	you
99.74	99.93	give
99.93	100.28	me
100.28	103.45	all
103.45	103.53	of
103.53	105.1	you,
105.1	106.67	oh-oh
109.04	109.32	How
109.32	109.98	many
109.98	110.53	times
110.53	110.75	do
110.75	110.98	I
110.98	111.21	have
111.21	111.34	to
111.34	111.91	tell
111.91	112.16	you?
112.94	113.43	Even
113.43	113.55	when
113.55	113.77	you're
113.77	114.57	crying,
114.57	114.76	you're
114.76	115.45	beautiful
115.45	116.1	too
116.47	116.68	The
116.68	117.09	world
117.09	117.62	is
117.62	118.53	beating
118.53	119.2	you
119.2	120.32	down,
120.32	121.06	I'm
121.06	121.93	around
121.93	122.45	through
122.45	123.21	every
123.21	123.35	mood
123.65	124.48	You're
124.48	125.0	my
125.0	126.07	downfall,
126.07	126.42	you're
126.42	126.84	my
126.84	127.31	muse
127.92	128.01	My
128.01	128.6	worst
128.6	129.75	distraction,
129.75	129.99	my
129.99	130.37	rhythm
130.37	130.49	and
130.49	131.44	blues
131.51	131.82	I
131.82	132.19	can't
132.19	132.77	stop
132.77	133.98	singing,
133.98	134.47	it's
134.47	135.99	ringing
135.99	136.44	in
136.44	137.5	my
137.5	138.05	head
138.05	138.19	for
138.19	139.76	you
140.3	140.52	My
140.52	141.33	head's
141.33	141.94	under
141.94	143.59	water
143.62	143.86	But
143.86	144.24	I'm
144.24	145.96	breathing
145.96	146.73	fine
147.89	148.69	You're
148.69	149.7	crazy
149.7	149.83	and
149.83	149.91	I'm
149.91	150.64	out
150.64	150.74	of
150.74	151.2	my
151.2	152.84	mind
152.89	153.6399375	'Cause
153.6399375	155.38	all
155.38	155.44	of
155.44	156.18	me
156.59	157.42	Loves
157.42	159.17	all
159.17	159.27	of
159.27	159.78	you
160.41	160.74	Love
160.74	161.34	your
161.34	162.34	curves
162.34	162.44	and
162.44	162.89	all
162.89	163.17	your
163.17	163.72	edges
164.33	164.54	All
164.54	165.37	your
165.37	166.66	perfect
166.66	167.59	imperfections
168.14	168.34	Give
168.34	169.22	your
169.22	170.46	all
170.46	170.76	to
170.76	171.44	me
171.75	171.85	I'll
171.85	172.08	give
172.08	173.03	my
